Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,has characteristic,has parameter,has Runge-Kutta method order,has type,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/terms/created,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/rights,http://www.biomodels.net/kisao/KISAO#isImplementedIn,http://www.biomodels.net/kisao/KISAO#isOrganizational,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#definition,is characteristic of,is generalization of,is hybrid of,is parameter of,is similar to,is used by,uses
http://www.biomodels.net/kisao/KISAO#KISAO_0000234,LSODKR,"Livermore solver for ordinary differential equations, with preconditioned Krylov iteration methods for the Newton correction linear systems, and with root finding.","LSODKR is an initial value ODE solver for stiff and nonstiff systems. It is a variant of the LSODPK [http://identifiers.org/biomodels.kisao/KISAO_0000093] and LSODE [http://identifiers.org/biomodels.kisao/KISAO_0000071] solvers, intended mainly for large stiff systems. The main differences between LSODKR and LSODE [http://identifiers.org/biomodels.kisao/KISAO_0000071] are the following: a) for stiff systems, LSODKR uses a corrector iteration composed of Newton iteration and one of four preconditioned Krylov subspace iteration methods. The user must supply routines for the preconditioning operations, b) within the corrector iteration, LSODKR does automatic switching between functional (fixpoint) iteration and modified Newton iteration, c) LSODKR includes the ability to find roots of given functions of the solution during the integration.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000094,,,,,kisao:KISAO_0000234,,,,,,,"Livermore solver for ordinary differential equations, with preconditioned Krylov iteration methods for the Newton correction linear systems, and with root finding.","LSODKR is an initial value ODE solver for stiff and nonstiff systems. It is a variant of the LSODPK [http://identifiers.org/biomodels.kisao/KISAO_0000093] and LSODE [http://identifiers.org/biomodels.kisao/KISAO_0000071] solvers, intended mainly for large stiff systems. The main differences between LSODKR and LSODE [http://identifiers.org/biomodels.kisao/KISAO_0000071] are the following: a) for stiff systems, LSODKR uses a corrector iteration composed of Newton iteration and one of four preconditioned Krylov subspace iteration methods. The user must supply routines for the preconditioning operations, b) within the corrector iteration, LSODKR does automatic switching between functional (fixpoint) iteration and modified Newton iteration, c) LSODKR includes the ability to find roots of given functions of the solution during the integration.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000369,partial differential equation discretization method,,"A method which solves partial differential equations by discretizing them, i.e. approximating them by equations that involve a finite number of unknowns.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000000,,,,,kisao:KISAO_0000369,,2011-06-27,AZ,,,true,,"A method which solves partial differential equations by discretizing them, i.e. approximating them by equations that involve a finite number of unknowns.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000106,continuous variable,,"Algorithm, possessing this characteristic, allows the values of a system's variables to change by continuous (non-integral) amounts.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000098,,,,,kisao:KISAO_0000106,,2008-07-08,NLN,,,,,"Algorithm, possessing this characteristic, allows the values of a system's variables to change by continuous (non-integral) amounts.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000604,MSR Tolerance,Multiple slow reactions tolerance,Maximum allowed effect of executing multiple slow reactions per numerical integration of the SDEs.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000209,,,,,kisao:KISAO_0000604,,2021-01-13,MLB|JRK,,,,Multiple slow reactions tolerance,Maximum allowed effect of executing multiple slow reactions per numerical integration of the SDEs.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000336,D-leaping method,,"We propose a novel, accelerated algorithm for the approximate stochastic simulation of biochemical systems with delays. The present work extends existing accelerated algorithms by distributing, in a time adaptive fashion, the delayed reactions so as to minimize the computational effort while preserving their accuracy.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000335,,,,,kisao:KISAO_0000336,,2011-06-03,AZ,,,,,"We propose a novel, accelerated algorithm for the approximate stochastic simulation of biochemical systems with delays. The present work extends existing accelerated algorithms by distributing, in a time adaptive fashion, the delayed reactions so as to minimize the computational effort while preserving their accuracy.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000835,Concentration control coefficient matrix (scaled),,The scaled concentration control coefficient matrix. The dimensions are species by reactions.,false,,,http://www.biomodels.net/kisao/KISAO#_KISAO_0000800,,,,,kisao:KISAO_0000835,,06-03-2021,LPS,,,,,The scaled concentration control coefficient matrix. The dimensions are species by reactions.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000567,force physical correctness,,Indicates whether to force physical correctness.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000243,,,,,kisao:KISAO_0000567,,2020-10-29,JRK,,https://identifiers.org/biosimulators/copasi,,,Indicates whether to force physical correctness.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000340,h-p version of the finite element method,hp-FEM|hp-method,In h-p version of 'finite difference method' [http://identifiers.org/biomodels.kisao/KISAO_0000337] the two approaches of mesh refinement and degree enchacement are combined.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000337,,,,,kisao:KISAO_0000340,,2011-06-07,AZ,,,,hp-FEM|hp-method,In h-p version of 'finite difference method' [http://identifiers.org/biomodels.kisao/KISAO_0000337] the two approaches of mesh refinement and degree enchacement are combined.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000017,multi-state agent-based simulation method,Morton-Firth,"The agent-based simulation method instantiates each molecule as an individual software object. The interactions between those objects are determined by interaction probabilities according to experimental data. The probability is depended on the state the molecule is in at that specific time (molecules have multiple-state). Additionally, ''pseudo-molecules'' are introduced to the system in order to simulate unimolecular reactions. For simulation, continuous time is broken down into discrete, independent ''slices''. During each time slice one molecule is selected randomly, a second molecule or pseudo-molecule is selected afterwards (leading to either a unimolecular or a bimolecular reaction). The reaction will only take place if a produced random number exceeds the reaction probability calculated beforehand. In that case, the system is updated after that reaction.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000363,,,,,kisao:KISAO_0000017,,,,,StochSim,,Morton-Firth,"The agent-based simulation method instantiates each molecule as an individual software object. The interactions between those objects are determined by interaction probabilities according to experimental data. The probability is depended on the state the molecule is in at that specific time (molecules have multiple-state). Additionally, ''pseudo-molecules'' are introduced to the system in order to simulate unimolecular reactions. For simulation, continuous time is broken down into discrete, independent ''slices''. During each time slice one molecule is selected randomly, a second molecule or pseudo-molecule is selected afterwards (leading to either a unimolecular or a bimolecular reaction). The reaction will only take place if a produced random number exceeds the reaction probability calculated beforehand. In that case, the system is updated after that reaction.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000373,differential-algebraic equation problem,DAE,,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000405,,,,,kisao:KISAO_0000373,,,AZ,,,,DAE,,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000617,IDA-CVODE hybrid method,,"Meta algorithm which chooses between IDA and CVODE depending on the problem to be solved.

CVODE is used for ordinary differential equation (ODE) systems. IDA is used for differential-algebraic equation (DAE) systems.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000352,,,,,kisao:KISAO_0000617,,2021-01-30,JRK,,https://identifiers.org/biosimulators/vcell,,,"Meta algorithm which chooses between IDA and CVODE depending on the problem to be solved.

CVODE is used for ordinary differential equation (ODE) systems. IDA is used for differential-algebraic equation (DAE) systems.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000475,integration method,,the integration method used by the solver,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000201,,,,,kisao:KISAO_0000475,,2015-09-10,AZ,,https://identifiers.org/biosimulators/opencor,,,the integration method used by the solver,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000643,upper bound,,An upper bound on an estimate of a quantity.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000641,,,,,kisao:KISAO_0000643,,2021-06-04,JRK,,,,,An upper bound on an estimate of a quantity.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000571,absolute tolerance adjustment factor,,How much to adjust the absolute tolerance.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000597,,,,,kisao:KISAO_0000571,,2020-10-29,JRK,,https://identifiers.org/biosimulators/pysces,,,How much to adjust the absolute tolerance.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000075,Gillespie multi-particle method,particle-based spatial stochastic method|Gillespie's multi-particle method|GMP,Combination of the multiparticle method for diffusion [http://identifiers.org/biomodels.kisao/KISAO_0000334] and the SSA [http://identifiers.org/biomodels.kisao/KISAO_0000029].,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000335,,,,,kisao:KISAO_0000075,,,,,,,particle-based spatial stochastic method|Gillespie's multi-particle method|GMP,Combination of the multiparticle method for diffusion [http://identifiers.org/biomodels.kisao/KISAO_0000334] and the SSA [http://identifiers.org/biomodels.kisao/KISAO_0000029].,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000829,minimum,,The minimum value of a set of values.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000824,,,,,kisao:KISAO_0000829,,06-03-2021,LPS,,,,,The minimum value of a set of values.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000021,StochSim nearest-neighbour algorithm,,"The nearest-neighbour algorithm allows for the representation of spatial information, by adding a two-dimensional lattice in the form of a probabilistic cellular automata. That way, nearest neighbour interactions do additionally influence reactions taking place in the systems. Reactions between entities are calculated using the agent-based simulation algorithm [http://identifiers.org/biomodels.kisao/KISAO_0000017].",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000363,,,,,kisao:KISAO_0000021,,,,,Stochsim 1.2 and more recent versions,,,"The nearest-neighbour algorithm allows for the representation of spatial information, by adding a two-dimensional lattice in the form of a probabilistic cellular automata. That way, nearest neighbour interactions do additionally influence reactions taking place in the systems. Reactions between entities are calculated using the agent-based simulation algorithm [http://identifiers.org/biomodels.kisao/KISAO_0000017].",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000424,mean-centring of variables,,A boolean parameter of the 'hierarchical cluster-based partial least squares regression method' [http://identifiers.org/biomodels.kisao/KISAO_0000417] specifying whether the variables were mean-centred prior to the regression analysis.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000430,,,,,kisao:KISAO_0000424,,2012-01-18,AZ,,,,,A boolean parameter of the 'hierarchical cluster-based partial least squares regression method' [http://identifiers.org/biomodels.kisao/KISAO_0000417] specifying whether the variables were mean-centred prior to the regression analysis.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000469,maximal timestep,,"Key parameter of the 'maximal timestep method' [http://www.biomodels.net/kisao/KISAO#KISAO_0000468]. If Gillespie [http://www.biomodels.net/kisao/KISAO#KISAO_0000027] waiting time is longer than maximal timestep, slow reaction is not fired and tau-leap [http://www.biomodels.net/kisao/KISAO#KISAO_0000039] step is executed for fast reactions. Otherwise, slow reaction is fired and tau-leap [http://www.biomodels.net/kisao/KISAO#KISAO_0000039] is executed with shorter time step.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000243,,,,,kisao:KISAO_0000469,,2014-04-25,AZ,,,,,"Key parameter of the 'maximal timestep method' [http://www.biomodels.net/kisao/KISAO#KISAO_0000468]. If Gillespie [http://www.biomodels.net/kisao/KISAO#KISAO_0000027] waiting time is longer than maximal timestep, slow reaction is not fired and tau-leap [http://www.biomodels.net/kisao/KISAO#KISAO_0000039] step is executed for fast reactions. Otherwise, slow reaction is fired and tau-leap [http://www.biomodels.net/kisao/KISAO#KISAO_0000039] is executed with shorter time step.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000301,Heun method,Heun's method,The method is named after Karl L. W. M. Heun and is a numerical procedure for solving ordinary differential equations (ODEs) with a given initial value. It can be seen as extension of the Euler method [http://identifiers.org/biomodels.kisao/KISAO_0000261] into two-stage second-order Runge-Kutta method.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000064,,,,,kisao:KISAO_0000301,,2011-05-10,AZ,,,,Heun's method,The method is named after Karl L. W. M. Heun and is a numerical procedure for solving ordinary differential equations (ODEs) with a given initial value. It can be seen as extension of the Euler method [http://identifiers.org/biomodels.kisao/KISAO_0000261] into two-stage second-order Runge-Kutta method.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000430,variables preprocessing parameter,,,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000201,,,,,kisao:KISAO_0000430,,,AZ,,,true,,,,,,,,,
